AF3_theta,AF3_alpha,AF3_low_beta,AF3_high_beta,AF3_gamma,T7_theta,T7_alpha,T7_low_beta,T7_high_beta,T7_gamma,Pz_theta,Pz_alpha,Pz_low_beta,Pz_high_beta,Pz_gamma,T8_theta,T8_alpha,T8_low_beta,T8_high_beta,T8_gamma,AF4_theta,AF4_alpha,AF4_low_beta,AF4_high_beta,AF4_gamma,label
12.429809126674867,1.9998495372033147,0.34882552615329715,0.2972099528017365,0.2523345550109685,691.4305365738736,51.5331235521756,4.90084278324357,4.591381903133193,4.330571340446774,14.224092911938671,1.7850352315673623,0.41346450543642427,0.24418189269187174,0.1708074553860485,66.30411970770376,6.587631633228957,0.8733749915201857,0.8625171755794974,0.8626644830077582,1612.4776999650962,116.04100107066266,8.267333718500574,5.542697737487322,5.92998717199531,3
7.196542252044514,1.9463513876620622,0.35224114514508914,0.20506827589551055,0.09843052145087894,324.04604198734097,23.458675192935303,4.156292389583937,7.44632950466769,2.0879767723658205,7.388080556040576,1.649951293772033,0.3942136654908556,0.18991778300880027,0.09449681034333991,34.690216781974506,3.616574656481383,0.5901152647024148,0.4523899908675001,0.23577757432945382,724.5934336964364,53.54924625391895,8.131777052241043,5.285509478092285,3.906299235510231,3
12.219227768030512,2.374171446379902,0.2897878112709084,0.233877104842892,0.12324385544419128,671.8350081558214,43.578763639978916,3.962672393950048,14.303935177372168,3.233557568810436,13.811871322978917,1.6063538420623713,0.3854035453108152,0.24816166896092015,0.1341411344805062,61.53573167251973,5.208682914820239,0.6581123757630851,0.5105745546609489,0.3766497952408964,1596.3639247898675,94.49851445981177,7.07976991805753,4.9921718332880785,6.061988342874199,3
20.23893103774846,3.180041589549948,0.36883262685874274,0.2313719697154658,0.16358311708904322,1153.4844232724024,99.78968414790747,6.304736297654873,4.3885626961490525,2.799455654201789,22.464719878073456,2.6109799556247264,0.45147980454174136,0.2509469273686874,0.1565331885149937,108.98537129980691,9.72540125612636,0.9006892946306851,0.591676732012312,0.49026728310812295,2685.5366398172023,230.86719274185398,13.41487558975378,5.302107216251126,4.656785451261603,1
13.767575179674775,2.1508311525201824,0.3314130093618349,0.21853294112433203,0.1615731613963517,699.6856869462224,52.66613575809227,4.59538420560631,3.1368361890516123,3.5039404518424613,14.984248953314264,1.8558416264538833,0.4199322888071112,0.2012438882449063,0.13333435074180783,67.67200690288304,6.166127380021882,0.7921988586957155,0.5729263401919898,0.5777820632108183,1657.6603920534665,119.24557401391381,8.843303183766622,5.780820515676537,7.180185613537483,3
12.483076159086412,2.84971521051238,0.4838756035059939,0.2784458237628113,0.1720646761622742,670.1219581312955,41.61838967513866,4.572678016073737,7.138726911978897,2.5986087572930208,14.086361176354048,2.297268211794346,0.4710949605139438,0.24563026441489216,0.13843015698001077,64.29780293413724,5.718540066945948,0.7452140468965697,0.5660482155419775,0.3697911103182655,1553.646628177044,91.30511369937335,9.004561472341756,6.684272060661073,5.101601771187281,1
8.438446379676032,1.9085625726309956,0.3614218981662272,0.24752378212688908,0.1332151740412421,438.3943659204971,32.293077234791866,3.5717805956939106,6.77136755075494,2.585957575004584,10.424527196337179,1.4855218176795915,0.41181045831526436,0.2553981008530184,0.13816623164649283,40.75773402251467,4.192195786357735,0.6127199591302394,0.5654378251247377,0.34756091841604225,1044.2416546456002,70.44972022229305,7.402808690745133,6.687010414347373,5.325863696554409,3
11.180385139316522,2.1543037136627627,0.46923621189361264,0.3055806898984785,0.20351551493926864,578.6146897463144,37.825332469565325,3.610976968646699,10.864335495963061,3.0262719305090924,11.664164691785718,1.7193506946050414,0.4896768318509821,0.22409149634416478,0.1262594948933204,54.68857156793765,5.07303661985541,0.6057700094903737,0.5107575436583283,0.4439755784046676,1360.4540498035312,83.27453747050073,6.421828356219482,5.082788809280657,5.680645929147348,3
12.80444366541171,1.7072059477640849,0.2702913144708249,0.21123988984153594,0.14379448944626944,688.4475492019549,38.2333102816445,4.153395671972988,14.986474163783615,3.107598143129449,14.220336381853931,1.4509054142117608,0.346434326274665,0.24605106559730597,0.14031420546052692,64.97485719820855,4.496428426694103,0.5835219530141919,0.49703341849453553,0.4186018604477921,1633.6277549067697,83.1589241141644,6.286450784196903,4.2685297324971945,5.017786998248674,3
37.15490085779874,3.8926567109299395,0.46515987713487394,0.23018347432211203,0.1646944925305226,1876.2119156861474,112.39053554265897,9.0645415162171,5.422116258582189,5.3548187688559485,35.91680704595622,3.3019672870436367,0.6049480900789823,0.25484276869525674,0.16603393860049548,195.5714131549727,13.075263818351097,1.216333990890648,0.6906350604157504,0.6130159109786804,4273.493573897421,254.8707889168663,18.96377365944408,11.195642964588567,11.269195193280813,1
